,AreaName,Price ($),lat,lng,Address,City
16663,Malvern,259000,43.809708,-79.22116899999999,#1002 - 400 Mclevin Ave,Toronto
16664,Rexdale,435000,43.731674,-79.576454,#612 - 80 Esther Lorrie Dr,Toronto
16665,Downtown,484878,43.64048,-79.394966,#541 - 8 Telegram Mews,Toronto
16666,Downtown,469000,43.647022,-79.401855,#708 - 156 Portland St,Toronto
16667,York Mills,1079000,43.744147999999996,-79.403465,#311 - 51 York Mills Rd,Toronto
16668,Old Town,379900,43.653194,-79.36863699999999,#Ph 55 - 313 Richmond St,Toronto
16669,Downtown,448000,43.649246000000005,-79.375755,#439 - 22 Leader Lane,Toronto
16670,Morningside,365000,43.786888,-79.205353,#197 - 10 Livonia Pl,Toronto
16671,Swansea,538800,43.636292,-79.470467,#2605 - 103 The Queensway Ave,Toronto
16674,Little Italy,999900,43.653434999999995,-79.413155,13 Mansfield Ave,Toronto
16675,Downtown,474500,43.647224,-79.391098,#712 - 21 Widmer St,Toronto
16676,North Toronto,2595000,43.731457,-79.39439399999999,178 Roslin Ave,Toronto
16677,Stockyards District,529000,43.675156,-79.46958199999999,105 Weston Rd,Toronto
16678,Islington - City Centre West,399900,43.609261,-79.558998,#2004 - 235 Sherway Gardens Rd,Toronto
16682,Henry Farm,495000,43.774895,-79.345955,#1608 - 70 FOREST MANOR RD,Toronto
16684,Church and Wellesley,244900,43.66708,-79.383156,#1405 - 30 GLOUCESTER ST,Toronto
16688,St. Andrew - Windfields,2398000,43.751247,-79.39791899999999,283 UPPER HIGHLAND CRES,Toronto
16691,Playter Estates,699000,43.678699,-79.360191,3 Ozark Cres,Toronto
16693,Englemount - Lawrence,448000,43.721115000000005,-79.430847,#806 - 2 COVINGTON RD,Toronto
16700,Downtown,399900,43.656525,-79.355331,#534 - 47 Lower River St,Toronto
16702,Bayview Village,439000,43.767936999999996,-79.387955,#1126 - 2885 BAYVIEW AVE,Toronto
16704,Milliken,319000,43.800647999999995,-79.307007,#1709 - 45 SILVER SPRINGS BLVD,Toronto
16741,Downtown,120000,43.656643,-79.383751,66 EDWARD ST,Toronto
16753,Downtown,389900,43.656731,-79.383461,#203 - 633 Bay St,Toronto
16759,Downtown,49000,43.657973999999996,-79.401749,300 College St,Toronto
16760,Bendale,799999,43.753788,-79.249809,30 Medley Cres,Toronto
16761,Mimico,1260000,43.607997999999995,-79.496994,37 B ELMA ST,Toronto
16762,Windfields,2088000,43.739819,-79.358345,9 Cicada Crt,Toronto
16764,Woburn,649000,43.772247,-79.22305300000001,89 Mountland Dr,Toronto
16765,Rexdale,528888,43.723045,-79.603409,22 MARE CRES,Toronto
16772,Downtown,38000,43.642578,-79.3769,16 Harbour St,Toronto
16797,Toronto,749000,43.708003999999995,-79.499847,3 UPWOOD AVE,Toronto
16800,Rexdale,550000,43.716431,-79.572281,45 Brydon Dr,Toronto
16803,Downtown,749000,43.648685,-79.388634,29 NELSON ST,Toronto
16835,Birch Cliff,1119800,43.684292,-79.27916,14 Elmview Dr,Toronto
16838,Alderwood,1299000,43.595139,-79.545746,43B Foch Ave,Toronto
16839,Willowdale,1180000,43.779171000000005,-79.417351,19B Finch Ave,Toronto
16840,Alderwood,1289000,43.606544,-79.54483,463 Valermo Dr,Toronto
16842,Downtown,205000,43.64732,-79.402374,609 Queen St,Toronto
16844,Bendale,769000,43.747349,-79.255836,20 Penzance Dr,Toronto
16845,Rexdale,654000,43.726055,-79.568031,29 Tayrow Rd,Toronto
16848,Mimico,947000,43.621235,-79.49897,28 Algoma St,Toronto
16849,Rouge,899000,43.784172,-79.127228,102 Portwine Dr,Toronto
16850,Downtown,499000,43.663052,-79.38634499999999,#605 - 889 Bay St,Toronto
16851,Humber Summit,799000,43.754292,-79.578156,12 Emily Ave,Toronto
16944,Bendale,569000,43.762436,-79.24722299999999,16 Brantwood Dr,Toronto
16945,The Beach,2189000,43.675526,-79.300285,264 Lee Ave,Toronto
16948,Bendale,599900,43.74881,-79.258537,99 Marcos Blvd,Toronto
16949,Emery,550000,43.746212,-79.540009,199 Habitant Dr,Toronto
16950,Malvern,215999,43.807106,-79.227829,#54 - 42 Pinery Tr,Toronto
16951,Mimico,780000,43.618263,-79.50885799999999,414 Melrose St,Toronto
16952,Milliken,739000,43.811516,-79.28076899999999,9 Danjohn Cres,Toronto
16955,Eatonville,299900,43.640301,-79.562302,#711 - 6 Eva Rd,Toronto
16956,Malvern,529500,43.802151,-79.220016,128 Berner Tr,Toronto
16957,Golden Mile,589000,43.716053,-79.280365,21 Gerigs St,Toronto
16958,Clairlea,589900,43.714607,-79.282372,692 Warden Ave,Toronto
16960,Leslieville,599000,43.666472999999996,-79.328804,105 Alton Ave,Toronto
16962,Rexdale,549900,43.730796999999995,-79.57737,40 Jansusie Rd,Toronto
16963,The Queensway,1499999,43.624435,-79.512314,938 THE QUEENSWAY AVE,Toronto
16964,Hillcrest Village,699900,43.808285,-79.351822,323 CLIFFWOOD RD,Toronto
16965,Armdale,125000,43.829632000000004,-79.254021,#40 - 501 Passmore Ave,Toronto
16966,Bathurst Manor,999900,43.754771999999996,-79.44216899999999,664 Sheppard Ave,Toronto
16967,Newtonbrook,2708,43.790729999999996,-79.417946,#5th Flr - 6075 Yonge St,Toronto
16968,Niagara,646000,43.637432000000004,-79.401039,#Th12 - 20 Bruyeres Mews,Toronto
16969,Downtown,459900,43.642883000000005,-79.380615,#2605 - 55 Bremner Blvd,Toronto
16970,Midtown Toronto,898000,43.672985,-79.38703199999999,#3507 - 825 Church St,Toronto
16974,Toronto,419000,43.653225,-79.383186,#1901 - 20 Minowan Miikan Lane,Toronto
16975,York Mills,398888,43.749531,-79.407188,#820 - 18 William Carson Cres,Toronto
16980,Flemingdon Park,300000,43.719494,-79.337746,#1101 - 797 Don Mills Rd,Toronto
16981,Morningside,345000,43.785278000000005,-79.204994,##52 - 21 Livonia Pl,Toronto
16982,Midtown Toronto,4998000,43.692715,-79.416664,33 VESTA DR,Toronto
16983,Clairlea - Birchmount,579000,43.702419,-79.27436800000001,32 Belanger Cres,Toronto
16984,Downtown,529900,43.660149,-79.360886,#1109 - 170 Sumach St,Toronto
16985,Downsview,495999,43.726528,-79.52282,56 Joseph Griffith Lane,Toronto
16986,Willowdale,368800,43.761196000000005,-79.408951,#2005 - 33 Sheppard Ave,Toronto
16987,Toronto,311900,43.824078,-79.27377299999999,#212 - 80 Alton Towers Circ,Toronto
16991,Woburn,10000,43.78167,-79.247215,36 Lee Centre Dr,Toronto
16992,Willowdale,580000,43.760952,-79.41038499999999,#3B - 4773 Yonge St,Toronto
16993,Downtown,269300,43.663321999999994,-79.376991,#112 - 415 Jarvis St,Toronto
16997,Eglinton East,289900,43.737576000000004,-79.238251,#305 - 330 Mccowan Rd,Toronto
16998,Mount Dennis,549000,43.691414,-79.50309,21 LAXIS AVE,Toronto
16999,Kennedy Park,589900,43.727515999999994,-79.253731,5 Commonwealth Ave,Toronto
17001,Downtown,359900,43.654224,-79.353928,#N910 - 120 Bayview Ave,Toronto
17003,Entertainment District,474800,43.649025,-79.38713800000001,#2206 - 126 Simcoe St,Toronto
17009,Mount Dennis,549000,43.691414,-79.50309,21 LAXIS AVE,Toronto
17010,Newtonbrook,499800,43.780727,-79.41999100000001,#35 - 49 HENDON AVE,Toronto
17018,Kennedy Park,550000,43.722595,-79.254547,42 GRANGER AVE,Toronto
17022,Bayview Village,339000,43.769569,-79.369514,#1505 - 19 SINGER CRT,Toronto
17023,Agincourt,339800,43.807128999999996,-79.26754,#2008 - 5001 Finch Ave,Toronto
17029,Willowdale,379000,43.756668,-79.40862299999999,#308 - 28 Harrison Garden Blvd,Toronto
17030,Wexford - Maryvale,699000,43.753544,-79.310608,2 Robertsfield Cres,Toronto
17031,Eatonville,799000,43.642269,-79.55596899999999,41 Blaketon Rd,Toronto
17032,Willowdale,829000,43.776329,-79.412376,#1516 - 28 SOMMERSET WAY,Toronto
17033,Humber Bay,359000,43.624072999999996,-79.48491700000001,#1103 - 88 PARK LAWN RD,Toronto
17034,Malvern,499000,43.792038,-79.234344,#510 - 19 Rosebank Dr,Toronto
17046,Steeles,624900,43.814575,-79.334763,72 CRAYFORD DR,Toronto
17047,West Hill,499900,43.765007000000004,-79.19281,60 IGNATIUS LANE,Toronto
17049,Toronto,359900,43.653225,-79.383186,9 San Roberto Way,Toronto
17050,Willowdale,638000,43.767403,-79.410599,#1412 - 188 Doris Ave,Toronto
17051,Dorset Park,190000,43.749035,-79.266685,#501 - 101 Prudential Dr,Toronto
17053,Mimico,689000,43.625541999999996,-79.477242,#W L05 - 80 Marine Parade Dr,Toronto
17054,Mimico,464900,43.622589000000005,-79.482445,#3808 - 2212 Lake Shore Blvd,Toronto
17055,Downtown,299900,43.637386,-79.398201,#605 - 38 Dan Leckie Way,Toronto
17061,Rexdale,87900,43.738521999999996,-79.56594100000001,2652 ISLINGTON AVE,Toronto
17063,Humber Bay,1089000,43.624072999999996,-79.48491700000001,#3103 - 88 PARK LAWN RD,Toronto
17064,Rexdale,219900,43.754490000000004,-79.615273,#13 - 32 GOODMARK PL,Toronto
17067,Old Town,490000,43.65406,-79.369118,#Uph13 - 320 RICHMOND ST E,Toronto
17068,Toronto,359900,43.653225,-79.383186,9 San Roberto Way,Toronto
17070,Don Valley Village,319900,43.791103,-79.357162,#812 - 177 LINUS RD E,Toronto
17073,Downtown,369000,43.655956,-79.37291,#604 - 220 GEORGE ST,Toronto
17126,Glen Park,799900,43.708565,-79.468506,27 Eugene St,Toronto
17129,Downtown,574900,43.653973,-79.388565,#3403 - 426 UNIVERSITY AVE,Toronto
17130,Wilson Heights,2800000,43.747173,-79.45056899999999,9 Bowring Walk,Toronto
17131,Jane and Finch,305800,43.740059,-79.50960500000001,#1004 - 1900 Sheppard Ave,Toronto
17132,West Hill,420000,43.767723,-79.174797,#90 - 275 Manse Rd,Toronto
17133,Humber Bay,270000,43.624072999999996,-79.48491700000001,#301 - 88 Park Lawn Rd,Toronto
17135,Niagara,419800,43.637432000000004,-79.401039,#2811 - 20 BRUYERES MEWS,Toronto
17136,Malvern,269900,43.791725,-79.23687,#5A - 6 Rosebank Dr,Toronto
17137,Parkdale,319999,43.635578,-79.441345,#411 - 2167 Lakeshore Blvd,Toronto
17138,Agincourt,608800,43.808712,-79.255737,#15 - 435 Middlefield Rd,Toronto
17139,Downtown,1448000,43.64613,-79.375778,#4605 - 8 The Esplanade St,Toronto
17140,Midtown Toronto,2388000,43.705612,-79.383003,298 Manor Rd,Toronto
17144,Armdale,449900,43.82074,-79.26173399999999,##a4 - 3300 Mcnicoll Ave,Toronto
17145,Willowdale,2787000,43.775288,-79.408012,102 Church Ave,Toronto
17146,Downtown,60000,43.642272999999996,-79.372704,29 Queens Quay,Toronto
17147,Wexford,748000,43.754932000000004,-79.302658,4 Princemere Cres,Toronto
17148,Niagara,5000,43.63966,-79.41577099999999,#2 - 100 Western Battery Rd,Toronto
17149,Wallace Emerson,699000,43.663517,-79.437851,17 Wallace Ave,Toronto
17154,Wallace Emerson,799900,43.663921,-79.446434,55 WARD ST,Toronto
17155,Mimico,419000,43.621613,-79.48291800000001,#2902 - 2230 Lakeshore Blvd,Toronto
17157,Humber Heights - Westmount,698800,43.688320000000004,-79.51422099999999,548 B SCARLETT RD,Toronto
17159,Briar Hill - Belgravia,945000,43.712105,-79.445091,734 Marlee Ave,Toronto
17165,Emery,599000,43.740314,-79.544762,131 ST. LUCIE DR,Toronto
17359,Earlscourt,549900,43.680240999999995,-79.463577,144 Rosethorn Ave,Toronto
17561,Mount Dennis,374000,43.692608,-79.50843,#301 - 74 SIDNEY BELSEY ST,Toronto
17562,Scarborough Village,329999,43.749214,-79.20591,#Th 40 - 3646 KINGSTON RD,Toronto
17563,Willowdale,319900,43.757698,-79.409042,#2509 - 16 HARRISON GARDEN BLVD,Toronto
17578,Willowdale,448800,43.757988,-79.403625,#1030 - 120 HARRISON GARDEN BLVD,Toronto
17579,Willowdale,609000,43.768574,-79.389618,#Th104 - 399 SPRING GARDEN AVE,Toronto
17580,The Queensway,16000,43.623314,-79.51694499999999,#Pkg342 - 1050 THE QUEENSWAY WAY,Toronto
17581,Agincourt,394900,43.778614000000005,-79.281258,#1007 - 151 VILLAGE GREEN SQ,Toronto
17582,Mimico,322800,43.622589000000005,-79.482445,#3005 - 2212 LAKE SHORE BLVD W,Toronto
17583,Eringate - Centennial - West Deane,289000,43.656895,-79.57040400000001,#301 - 714 THE WEST MALL S,Toronto
17584,Islington - City Centre West,299900,43.642925,-79.526726,#312 - 2 FIELDWAY RD,Toronto
17585,Bendale,269000,43.773582,-79.25891899999999,#1606 - 50 BRIAN HARRISON WAY,Toronto
17586,Islington - City Centre West,399900,43.609261,-79.558998,2004 235 Sherway Gardens Road,Toronto
17594,Henry Farm,259900,43.769733,-79.34548199999999,#1409 - 10 PARKWAY FOREST DR,Toronto
17595,Bendale,298000,43.773312,-79.258728,#3602 - 60 BRIAN HARRISON WAY,Toronto
17596,Agincourt,329500,43.777565,-79.281006,#3118 - 135 VILLAGE GREEN SQ,Toronto
17597,Victoria Village,344800,43.723495,-79.30321500000001,#212 - 65 CRANBORNE AVE,Toronto
17604,Bendale,259000,43.773582,-79.25891899999999,#503 - 50 BRIAN HARRISON WAY,Toronto
17611,Downtown,989000,43.64613,-79.375778,#1205 - 8 THE ESPLANADE AVE,Toronto
17619,Midtown Toronto,328888,43.709068,-79.393547,#203 - 170 ROEHAMPTON AVE,Toronto
17632,Emery,499000,43.746689,-79.547523,106 Lanyard Rd,Toronto
17636,Bendale,769900,43.749783,-79.25048100000001,41 Gage Ave,Toronto
17667,Downsview,788800,43.722590999999994,-79.51664,36 Loney Ave,Toronto
17668,Rouge,1199900,43.801319,-79.179985,18 DALI CRES,Toronto
17673,Rustic,775000,43.712666,-79.49342299999999,38 Veerland Dr,Toronto
17691,Midtown Toronto,628800,43.686676,-79.399445,#816 - 111 ST. CLAIR AVE W,Toronto
17692,York University Heights,920000,43.764595,-79.503365,411 MURRAY ROSS PKWY,Toronto
17693,Islington - City Centre West,399900,43.609261,-79.558998,235 Sherway Gardens Road,Toronto
17694,Mimico,309905,43.62001,-79.483086,#905 - 2261 LAKE SHORE BLVD W,Toronto
17695,Newtonbrook,719000,43.788425,-79.390388,#Lph105 - 17 RUDDINGTON DR,Toronto
17696,Humber Bay Shores,525000,43.626965000000006,-79.47848499999999,#3007 - 16 BROOKERS LANE S,Toronto
17698,Agincourt,295000,43.779205,-79.28151700000001,#816 - 181 VILLAGE GREEN SQ W,Toronto
17699,Markland Wood,399900,43.639656,-79.58270999999999,#907 - 820 BURNHAMTHORPE RD,Toronto
17724,Weston,119900,43.700745,-79.517921,1941 WESTON RD,Toronto
17725,Islington - City Centre West,284888,43.609573,-79.557335,#204 - 205 Sherway Gardens Rd,Toronto
17726,Entertainment District,539000,43.641490999999995,-79.382607,#3309 - 19 GRAND TRUNK CRES,Toronto
17727,Humber Bay Shores,1550000,43.631355,-79.474609,#2601 - 2045 LAKE SHORE BLVD W,Toronto
17728,Bayview Village,449900,43.768646000000004,-79.369026,#203 - 72 ESTHER SHINER BLVD,Toronto
17729,Willowdale,399000,43.757988,-79.403625,#1311 - 120 HARRISON GARDEN BLVD,Toronto
17730,Fashion District,590000,43.646156,-79.39717900000001,#Lph 91 - 399 ADELAIDE ST W,Toronto
17731,Islington - City Centre West,343000,43.638172,-79.536194,#1631 - 35 VIKING LANE,Toronto
17732,Willowdale,349000,43.757988,-79.403625,#717 - 120 HARRISON GARDEN BLVD,Toronto
17733,Islington - City Centre West,299000,43.640285,-79.559464,#806 - 1 VALHALLA INN RD,Toronto
17734,Bayview Village,318888,43.768646000000004,-79.369026,#621 - 72 ESTHER SHINER BLVD,Toronto
17735,Roncesvalles Village,650,43.639183,-79.45101899999999,#Gnd Fl- 2217 THE QUEENSWAY WAY,Toronto
17736,Lawrence Heights,420000,43.714591999999996,-79.452911,#Ph2113 - 800 LAWRENCE AVE W,Toronto
17741,Fairbank,599000,43.684696,-79.457497,362 Mcroberts Ave,Toronto
17746,Downtown,327000,43.639095000000005,-79.386475,#201 - 270 QUEENS QUAY W,Toronto
17747,Wexford - Maryvale,649000,43.738956,-79.290405,10 HUGHES PL,Toronto
17748,Carleton Village,699900,43.670303000000004,-79.457619,1988 DAVENPORT RD,Toronto
17749,Swansea,790000,43.64967,-79.476456,131 BERESFORD AVE,Toronto
17750,East Danforth,397500,43.685455,-79.313133,#711 - 2055 DANFORTH AVE,Toronto
17751,Milliken,859000,43.812012,-79.272614,16 BRIDLEY DR,Toronto
17752,Leslieville,989000,43.661396,-79.339134,1010 QUEEN ST E,Toronto
17753,Niagara,539000,43.633461,-79.399681,#172 - 28 STADIUM RD S,Toronto
17754,Downtown,489900,43.650406,-79.392166,#905 - 15 BEVERLEY ST,Toronto
17756,Downtown,329900,43.639343,-79.39984100000001,#1610 - 170 FORT YORK BLVD,Toronto
17760,Woodbine - Lumsden,1100000,43.687271,-79.30703000000001,2328 DANFORTH AVE,Toronto
17761,Downsview,560000,43.726055,-79.513565,126 CHALKFARM DR,Toronto
17766,Toronto,2888800,43.738964,-79.382706,2436 Bayview Ave,Toronto
17770,White Haven,718000,43.790421,-79.252586,36 GLENSTROKE DR,Toronto
17771,Sunnylea,1050000,43.640781,-79.505577,39 SUNNYLEA AVE W,Toronto
17772,Parkwoods - Donalda,1290000,43.760670000000005,-79.340393,28 CAMWOOD CRES,Toronto
17773,Willowdale,399999,43.757408,-79.406853,#938 - 5 EVERSON DR,Toronto
17774,Rexdale,599000,43.736458,-79.584396,22 MASSEYGROVE CRES,Toronto
17775,Jane and Finch,399000,43.751255,-79.528702,#07 - 750 OAKDALE RD,Toronto
17777,C.D. Farquharson,859000,43.786312,-79.259621,76 KEYWORTH TR,Toronto
17780,Downtown,549000,43.647224,-79.391098,#4109 - 21 WIDMER ST,Toronto
17787,Mount Dennis,219000,43.686962,-79.50605,#806 - 85 EMMETT AVE,Toronto
17789,Woodbine - Lumsden,749800,43.693295,-79.313347,238 LUMSDEN AVE,Toronto
17790,Mimico,369000,43.621376,-79.483429,#901 - 15 LEGION RD,Toronto
17791,Wexford - Maryvale,649900,43.75909,-79.30901300000001,133 ELLESMERE RD,Toronto
17792,Downtown,319900,43.668777,-79.383995,#1203 - 45 CHARLES ST E,Toronto
17793,York Mills,8800000,43.743626,-79.391846,75 HIGHLAND CRES,Toronto
17794,Willowdale,1080000,43.775954999999996,-79.433769,216 B FINCH AVE,Toronto
17795,Woburn,429000,43.780869,-79.24852,#Ph305 - 18 LEE CENTRE DR,Toronto
17796,Maple Leaf,1099000,43.710770000000004,-79.47704300000001,11 SPARTA RD,Toronto
17797,Emery,499000,43.746689,-79.547523,106 LANYARD RD,Toronto
17798,Toronto,319900,43.75103,-79.465858,#1203 - 55 DE BOERS DR,Toronto
17799,Hillcrest Village,600000,43.809689,-79.360413,62 THIMBLE BERRYWAY,Toronto
17800,Weston,1999999,43.700534999999995,-79.517494,1935 WESTON RD,Toronto
17801,Jane and Finch,789999,43.743099,-79.518883,64 BREWSTER CRES,Toronto
17802,Etobicoke West Mall,769000,43.64373,-79.572029,617 BURNHAMTHORPE RD,Toronto
17803,Agincourt North,2200000,43.803215,-79.242554,2230 MARKHAM RD,Toronto
17804,New Toronto,252900,43.601498,-79.51007800000001,#607 - 4 ELSINORE PATH,Toronto
17805,Glen Park,180000,43.706429,-79.465775,#710 - 940 CALEDONIA RD S,Toronto
17806,Mount Dennis,799000,43.68869,-79.49939,46 BARTONVILLE AVE W,Toronto
17807,Oakwood Village,799000,43.690025,-79.445328,519 NORTHCLIFFE BLVD,Toronto
17808,Mimico,467000,43.62421,-79.489449,#310 - 300 MANITOBA ST,Toronto
17809,Newtonbrook,1299000,43.782883,-79.436531,406 DREWRY AVE,Toronto
17814,Lambton Baby Point,478800,43.648243,-79.486626,#615 - 1 OLD MILL DR,Toronto
17816,Swansea,1299999,43.649208,-79.475655,78 RUNNYMEDE RD,Toronto
17817,Leslieville,539000,43.668929999999996,-79.319023,116 RHODES AVE,Toronto
17820,Golden Mile,259000,43.722874,-79.289009,#D103 - 69 LEBOVIC AVE,Toronto
17823,Willowdale,1488000,43.780654999999996,-79.40937,387 DUDLEY AVE,Toronto
17825,Downtown,384900,43.643485999999996,-79.392303,#1619 - 352 FRONT ST W,Toronto
17827,Downtown,419800,43.647514,-79.3927,#1015 - 101 PETER ST,Toronto
17830,Highland Creek,749900,43.796749,-79.17828399999999,62 GROVER DR,Toronto
17832,Midtown Toronto,628800,43.686676,-79.399445,#816 - 111 St. Clair Ave,Toronto
17833,Islington - City Centre West,799000,43.635952,-79.557785,11 Rollins Pl,Toronto
17834,Mount Dennis,287000,43.686134,-79.491875,#906 - 3559 Eglinton Ave,Toronto
17835,Midtown Toronto,499000,43.682873,-79.391518,#503 - 1177 YONGE ST,Toronto
17842,Tam O'Shanter - Sullivan,800000,43.776474,-79.31166800000001,80 Highhill Dr,Toronto
17843,Milliken,449900,43.810703000000004,-79.302322,#515 - 1881 Mcnicoll Ave,Toronto
17845,Willowdale,442000,43.760464,-79.410248,#2506 - 2 Anndale Dr,Toronto
17846,Downsview,649000,43.743031,-79.488449,9 Norman Wesley Way,Toronto
17847,Downtown,378800,43.643485999999996,-79.392303,#1801 - 352 FRONT ST W,Toronto
17857,Downtown,520000,43.647224,-79.391098,#904 - 21 Widmer St,Toronto
17859,Agincourt,569000,43.786246999999996,-79.288795,#71 - 10 CARDWELL AVE,Toronto
17872,Rexdale,599000,43.736458,-79.584396,22 Masseygrove Cres,Toronto
17873,Agincourt,330000,43.778069,-79.28173100000001,#1211 - 125 Village Green Sq,Toronto
17874,Riverdale,469000,43.657894,-79.352921,#106 - 625 QUEEN ST E,Toronto
17879,Niagara,519000,43.641579,-79.415901,#538 - 1030 KING ST W,Toronto
17881,Newtonbrook,890000,43.77272,-79.452095,#808 - 10 TORRESDALE AVE,Toronto
17882,Downtown,569800,43.660103,-79.385086,#3511 - 763 BAY ST,Toronto
17889,Birch Cliff,449900,43.700253000000004,-79.26326,47 Highview Ave,Toronto
17898,Downtown,384900,43.643485999999996,-79.392303,#1619 - 352 Front St,Toronto
17900,Willowdale,482000,43.779987,-79.412735,#2310 - 35 Finch Ave,Toronto
17902,Morningside,449000,43.789639,-79.196129,# 819 - 819 MILITARY TR,Toronto
17903,Rexdale,579000,43.733696,-79.599754,24 CHANNING PL,Toronto
17904,Willowdale,359000,43.775902,-79.413261,#2606 - 10 NORTHTOWN WAY,Toronto
17911,Downtown,560000,43.654648,-79.37925,#2903 - 210 Victoria St,Toronto
17915,Woburn,379900,43.780196999999994,-79.250015,#3339 - 68 CORPORATE DR,Toronto
17916,Downtown,339900,43.6395,-79.393425,#2816 - 11 BRUNEL CRT,Toronto
17925,Willowdale,393000,43.773746,-79.41551199999999,#309 - 68 Canterbury Pl,Toronto
17926,Downtown,455000,43.669151,-79.387375,#1402 - 21 BALMUTO ST,Toronto
17928,Davenport,599999,43.670906,-79.449074,#62 - 55 FOUNDRY AVE,Toronto
17972,Oakridge,599900,43.698391,-79.271782,12 MILNE AVE,Toronto
17978,Liberty Village,460000,43.638607,-79.411858,#1404 - 51 EAST LIBERTY ST,Toronto
17979,Downtown,428000,43.64613,-79.375778,#2306 - 8 THE ESPLANADE AVE,Toronto
17980,Midtown Toronto,929000,43.670319,-79.394432,#2108 - 155 Yorkville  Avenue,Toronto
